Timestamp,SeriesCode,Series,Lost megawatts
28/04/2024 16:00:00,NZ_H,Hydro,710.6
28/04/2024 16:00:00,NZ_T,Thermal,404.0
28/04/2024 16:00:00,NZ_W,Wind,131.4
28/04/2024 16:00:00,UNKN,Unknown,59.0
28/04/2024 17:37:00,NZ_G,Geothermal,37.0
28/04/2024 17:37:00,NZ_H,Hydro,720.8
28/04/2024 17:37:00,NZ_T,Thermal,404.0
28/04/2024 17:37:00,NZ_W,Wind,131.4
28/04/2024 17:37:00,UNKN,Unknown,59.0
29/04/2024 05:30:00,NZ_G,Geothermal,80.0
29/04/2024 05:30:00,NZ_H,Hydro,720.8
29/04/2024 05:30:00,NZ_T,Thermal,404.0
29/04/2024 05:30:00,NZ_W,Wind,131.4
29/04/2024 05:30:00,UNKN,Unknown,59.0
29/04/2024 06:00:00,NZ_G,Geothermal,140.0
29/04/2024 06:00:00,NZ_H,Hydro,775.8
29/04/2024 06:00:00,NZ_T,Thermal,404.0
29/04/2024 06:00:00,NZ_W,Wind,131.4
29/04/2024 06:00:00,UNKN,Unknown,59.0
29/04/2024 07:00:00,NZ_G,Geothermal,147.0
29/04/2024 07:00:00,NZ_H,Hydro,906.8
29/04/2024 07:00:00,NZ_T,Thermal,404.0
29/04/2024 07:00:00,NZ_W,Wind,131.4
29/04/2024 07:00:00,UNKN,Unknown,59.0
29/04/2024 07:15:00,NZ_G,Geothermal,147.0
29/04/2024 07:15:00,NZ_H,Hydro,906.8
29/04/2024 07:15:00,NZ_T,Thermal,427.7
29/04/2024 07:15:00,NZ_W,Wind,131.4
29/04/2024 07:15:00,UNKN,Unknown,59.0
29/04/2024 07:30:00,NZ_G,Geothermal,147.0
29/04/2024 07:30:00,NZ_H,Hydro,932.8
29/04/2024 07:30:00,NZ_T,Thermal,427.7
29/04/2024 07:30:00,NZ_W,Wind,131.4
29/04/2024 07:30:00,UNKN,Unknown,59.0
29/04/2024 07:45:00,NZ_G,Geothermal,147.0
29/04/2024 07:45:00,NZ_H,Hydro,932.8
29/04/2024 07:45:00,NZ_T,Thermal,404.0
29/04/2024 07:45:00,NZ_W,Wind,131.4
29/04/2024 07:45:00,UNKN,Unknown,59.0
29/04/2024 08:00:00,NZ_G,Geothermal,147.0
29/04/2024 08:00:00,NZ_H,Hydro,932.8
29/04/2024 08:00:00,NZ_T,Thermal,413.7
29/04/2024 08:00:00,NZ_W,Wind,131.4
29/04/2024 08:00:00,UNKN,Unknown,60.0
29/04/2024 09:00:00,NZ_G,Geothermal,147.0
29/04/2024 09:00:00,NZ_H,Hydro,935.8
29/04/2024 09:00:00,NZ_T,Thermal,413.7
29/04/2024 09:00:00,NZ_W,Wind,131.4
29/04/2024 09:00:00,UNKN,Unknown,60.0
29/04/2024 10:00:00,NZ_G,Geothermal,147.0
29/04/2024 10:00:00,NZ_H,Hydro,962.3
29/04/2024 10:00:00,NZ_T,Thermal,413.7
29/04/2024 10:00:00,NZ_W,Wind,131.4
29/04/2024 10:00:00,UNKN,Unknown,60.0
29/04/2024 10:01:00,NZ_G,Geothermal,147.0
29/04/2024 10:01:00,NZ_H,Hydro,1002.3
29/04/2024 10:01:00,NZ_T,Thermal,413.7
29/04/2024 10:01:00,NZ_W,Wind,131.4
29/04/2024 10:01:00,UNKN,Unknown,60.0
29/04/2024 10:30:00,NZ_G,Geothermal,147.0
29/04/2024 10:30:00,NZ_H,Hydro,1033.3
29/04/2024 10:30:00,NZ_T,Thermal,413.7
29/04/2024 10:30:00,NZ_W,Wind,131.4
29/04/2024 10:30:00,UNKN,Unknown,60.0
29/04/2024 12:30:00,NZ_G,Geothermal,147.0
29/04/2024 12:30:00,NZ_H,Hydro,1033.3
29/04/2024 12:30:00,NZ_T,Thermal,413.7
29/04/2024 12:30:00,NZ_W,Wind,131.4
29/04/2024 12:30:00,UNKN,Unknown,60.0
29/04/2024 13:00:00,NZ_G,Geothermal,147.0
29/04/2024 13:00:00,NZ_H,Hydro,993.3
29/04/2024 13:00:00,NZ_T,Thermal,413.7
29/04/2024 13:00:00,NZ_W,Wind,131.4
29/04/2024 13:00:00,UNKN,Unknown,60.0
29/04/2024 14:00:00,NZ_G,Geothermal,147.0
29/04/2024 14:00:00,NZ_H,Hydro,993.3
29/04/2024 14:00:00,NZ_T,Thermal,404.0
29/04/2024 14:00:00,NZ_W,Wind,131.4
29/04/2024 14:00:00,UNKN,Unknown,60.0
29/04/2024 15:30:00,NZ_G,Geothermal,147.0
29/04/2024 15:30:00,NZ_H,Hydro,978.3
29/04/2024 15:30:00,NZ_T,Thermal,404.0
29/04/2024 15:30:00,NZ_W,Wind,131.4
29/04/2024 15:30:00,UNKN,Unknown,60.0
29/04/2024 16:00:00,NZ_G,Geothermal,147.0
29/04/2024 16:00:00,NZ_H,Hydro,951.8
29/04/2024 16:00:00,NZ_T,Thermal,404.0
29/04/2024 16:00:00,NZ_W,Wind,131.4
29/04/2024 16:00:00,UNKN,Unknown,60.0
29/04/2024 16:30:00,NZ_G,Geothermal,147.0
29/04/2024 16:30:00,NZ_H,Hydro,945.8
29/04/2024 16:30:00,NZ_T,Thermal,404.0
29/04/2024 16:30:00,NZ_W,Wind,131.4
29/04/2024 16:30:00,UNKN,Unknown,60.0
29/04/2024 17:00:00,NZ_G,Geothermal,147.0
29/04/2024 17:00:00,NZ_H,Hydro,930.8
29/04/2024 17:00:00,NZ_T,Thermal,404.0
29/04/2024 17:00:00,NZ_W,Wind,131.4
29/04/2024 17:00:00,UNKN,Unknown,60.0
29/04/2024 18:30:00,NZ_G,Geothermal,87.0
29/04/2024 18:30:00,NZ_H,Hydro,930.8
29/04/2024 18:30:00,NZ_T,Thermal,404.0
29/04/2024 18:30:00,NZ_W,Wind,131.4
29/04/2024 18:30:00,UNKN,Unknown,60.0
29/04/2024 19:00:00,NZ_G,Geothermal,41.0
29/04/2024 19:00:00,NZ_H,Hydro,930.8
29/04/2024 19:00:00,NZ_T,Thermal,404.0
29/04/2024 19:00:00,NZ_W,Wind,131.4
29/04/2024 19:00:00,UNKN,Unknown,60.0
29/04/2024 23:59:00,NZ_G,Geothermal,41.0
29/04/2024 23:59:00,NZ_H,Hydro,930.8
29/04/2024 23:59:00,NZ_T,Thermal,164.0
29/04/2024 23:59:00,NZ_W,Wind,131.4
29/04/2024 23:59:00,UNKN,Unknown,60.0
30/04/2024 00:00:00,NZ_G,Geothermal,41.0
30/04/2024 00:00:00,NZ_H,Hydro,930.8
30/04/2024 00:00:00,NZ_T,Thermal,404.0
30/04/2024 00:00:00,NZ_W,Wind,131.4
30/04/2024 00:00:00,UNKN,Unknown,60.0
30/04/2024 03:00:00,NZ_G,Geothermal,41.0
30/04/2024 03:00:00,NZ_H,Hydro,951.8
30/04/2024 03:00:00,NZ_T,Thermal,404.0
30/04/2024 03:00:00,NZ_W,Wind,131.4
30/04/2024 03:00:00,UNKN,Unknown,60.0
30/04/2024 07:30:00,NZ_G,Geothermal,41.0
30/04/2024 07:30:00,NZ_H,Hydro,977.8
30/04/2024 07:30:00,NZ_T,Thermal,404.0
30/04/2024 07:30:00,NZ_W,Wind,131.4
30/04/2024 07:30:00,UNKN,Unknown,60.0
30/04/2024 08:00:00,NZ_G,Geothermal,41.0
30/04/2024 08:00:00,NZ_H,Hydro,998.8
30/04/2024 08:00:00,NZ_T,Thermal,404.0
30/04/2024 08:00:00,NZ_W,Wind,131.4
30/04/2024 08:00:00,UNKN,Unknown,60.0
30/04/2024 09:00:00,NZ_G,Geothermal,41.0
30/04/2024 09:00:00,NZ_H,Hydro,1101.8
30/04/2024 09:00:00,NZ_T,Thermal,404.0
30/04/2024 09:00:00,NZ_W,Wind,127.1
30/04/2024 09:00:00,UNKN,Unknown,60.0
30/04/2024 11:00:00,NZ_G,Geothermal,41.0
30/04/2024 11:00:00,NZ_H,Hydro,1109.8
30/04/2024 11:00:00,NZ_T,Thermal,404.0
30/04/2024 11:00:00,NZ_W,Wind,127.1
30/04/2024 11:00:00,UNKN,Unknown,60.0
30/04/2024 12:30:00,NZ_G,Geothermal,41.0
30/04/2024 12:30:00,NZ_H,Hydro,1145.0
30/04/2024 12:30:00,NZ_T,Thermal,404.0
30/04/2024 12:30:00,NZ_W,Wind,127.1
30/04/2024 12:30:00,UNKN,Unknown,60.0
30/04/2024 13:00:00,NZ_G,Geothermal,41.0
30/04/2024 13:00:00,NZ_H,Hydro,1134.0
30/04/2024 13:00:00,NZ_T,Thermal,404.0
30/04/2024 13:00:00,NZ_W,Wind,127.1
30/04/2024 13:00:00,UNKN,Unknown,60.0
30/04/2024 14:00:00,NZ_G,Geothermal,41.0
30/04/2024 14:00:00,NZ_H,Hydro,1098.8
30/04/2024 14:00:00,NZ_T,Thermal,404.0
30/04/2024 14:00:00,NZ_W,Wind,127.1
30/04/2024 14:00:00,UNKN,Unknown,60.0
30/04/2024 16:00:00,NZ_G,Geothermal,41.0
30/04/2024 16:00:00,NZ_H,Hydro,1025.8
30/04/2024 16:00:00,NZ_T,Thermal,404.0
30/04/2024 16:00:00,NZ_W,Wind,127.1
30/04/2024 16:00:00,UNKN,Unknown,60.0
30/04/2024 16:00:59,NZ_G,Geothermal,41.0
30/04/2024 16:00:59,NZ_H,Hydro,1025.8
30/04/2024 16:00:59,NZ_T,Thermal,404.0
30/04/2024 16:00:59,NZ_W,Wind,127.1
30/04/2024 16:00:59,UNKN,Unknown,59.0
30/04/2024 16:30:00,NZ_G,Geothermal,41.0
30/04/2024 16:30:00,NZ_H,Hydro,1004.8
30/04/2024 16:30:00,NZ_T,Thermal,404.0
30/04/2024 16:30:00,NZ_W,Wind,127.1
30/04/2024 16:30:00,UNKN,Unknown,59.0
30/04/2024 17:00:00,NZ_G,Geothermal,41.0
30/04/2024 17:00:00,NZ_H,Hydro,956.8
30/04/2024 17:00:00,NZ_T,Thermal,404.0
30/04/2024 17:00:00,NZ_W,Wind,127.1
30/04/2024 17:00:00,UNKN,Unknown,59.0
30/04/2024 20:00:00,NZ_G,Geothermal,41.0
30/04/2024 20:00:00,NZ_H,Hydro,956.8
30/04/2024 20:00:00,NZ_T,Thermal,449.0
30/04/2024 20:00:00,NZ_W,Wind,127.1
30/04/2024 20:00:00,UNKN,Unknown,59.0
30/04/2024 23:59:00,NZ_G,Geothermal,41.0
30/04/2024 23:59:00,NZ_H,Hydro,949.8
30/04/2024 23:59:00,NZ_T,Thermal,389.0
30/04/2024 23:59:00,NZ_W,Wind,127.1
30/04/2024 23:59:00,UNKN,Unknown,59.0
01/05/2024 00:00:00,NZ_G,Geothermal,41.0
01/05/2024 00:00:00,NZ_H,Hydro,949.8
01/05/2024 00:00:00,NZ_T,Thermal,434.0
01/05/2024 00:00:00,NZ_W,Wind,127.1
01/05/2024 00:00:00,UNKN,Unknown,59.0
01/05/2024 03:30:00,NZ_G,Geothermal,41.0
01/05/2024 03:30:00,NZ_H,Hydro,952.8
01/05/2024 03:30:00,NZ_T,Thermal,434.0
01/05/2024 03:30:00,NZ_W,Wind,127.1
01/05/2024 03:30:00,UNKN,Unknown,59.0
01/05/2024 07:00:00,NZ_G,Geothermal,41.0
01/05/2024 07:00:00,NZ_H,Hydro,989.5
01/05/2024 07:00:00,NZ_T,Thermal,434.0
01/05/2024 07:00:00,NZ_W,Wind,127.1
01/05/2024 07:00:00,UNKN,Unknown,59.0
01/05/2024 07:30:00,NZ_G,Geothermal,41.0
01/05/2024 07:30:00,NZ_H,Hydro,998.5
01/05/2024 07:30:00,NZ_T,Thermal,434.0
01/05/2024 07:30:00,NZ_W,Wind,127.1
01/05/2024 07:30:00,UNKN,Unknown,59.0
01/05/2024 08:00:00,NZ_G,Geothermal,43.0
01/05/2024 08:00:00,NZ_H,Hydro,1024.0
01/05/2024 08:00:00,NZ_T,Thermal,434.0
01/05/2024 08:00:00,NZ_W,Wind,127.1
01/05/2024 08:00:00,UNKN,Unknown,60.0
01/05/2024 09:00:00,NZ_G,Geothermal,43.0
01/05/2024 09:00:00,NZ_H,Hydro,1023.0
01/05/2024 09:00:00,NZ_T,Thermal,438.0
01/05/2024 09:00:00,NZ_W,Wind,127.1
01/05/2024 09:00:00,UNKN,Unknown,60.0
01/05/2024 11:00:00,NZ_G,Geothermal,43.0
01/05/2024 11:00:00,NZ_H,Hydro,1033.0
01/05/2024 11:00:00,NZ_T,Thermal,434.0
01/05/2024 11:00:00,NZ_W,Wind,127.1
01/05/2024 11:00:00,UNKN,Unknown,60.0
01/05/2024 12:00:00,NZ_G,Geothermal,43.0
01/05/2024 12:00:00,NZ_H,Hydro,1008.0
01/05/2024 12:00:00,NZ_T,Thermal,434.0
01/05/2024 12:00:00,NZ_W,Wind,127.1
01/05/2024 12:00:00,UNKN,Unknown,60.0
01/05/2024 12:30:00,NZ_G,Geothermal,43.0
01/05/2024 12:30:00,NZ_H,Hydro,1043.2
01/05/2024 12:30:00,NZ_T,Thermal,434.0
01/05/2024 12:30:00,NZ_W,Wind,127.1
01/05/2024 12:30:00,UNKN,Unknown,60.0
01/05/2024 13:00:00,NZ_G,Geothermal,43.0
01/05/2024 13:00:00,NZ_H,Hydro,1033.2
01/05/2024 13:00:00,NZ_T,Thermal,434.0
01/05/2024 13:00:00,NZ_W,Wind,127.1
01/05/2024 13:00:00,UNKN,Unknown,60.0
01/05/2024 14:00:00,NZ_G,Geothermal,43.0
01/05/2024 14:00:00,NZ_H,Hydro,1033.2
01/05/2024 14:00:00,NZ_T,Thermal,434.0
01/05/2024 14:00:00,NZ_W,Wind,127.1
01/05/2024 14:00:00,UNKN,Unknown,60.0
01/05/2024 15:30:00,NZ_G,Geothermal,43.0
01/05/2024 15:30:00,NZ_H,Hydro,984.0
01/05/2024 15:30:00,NZ_T,Thermal,434.0
01/05/2024 15:30:00,NZ_W,Wind,127.1
01/05/2024 15:30:00,UNKN,Unknown,60.0
01/05/2024 15:59:00,NZ_G,Geothermal,43.0
01/05/2024 15:59:00,NZ_H,Hydro,981.0
01/05/2024 15:59:00,NZ_T,Thermal,434.0
01/05/2024 15:59:00,NZ_W,Wind,127.1
01/05/2024 15:59:00,UNKN,Unknown,60.0
01/05/2024 16:00:00,NZ_G,Geothermal,43.0
01/05/2024 16:00:00,NZ_H,Hydro,962.5
01/05/2024 16:00:00,NZ_T,Thermal,434.0
01/05/2024 16:00:00,NZ_W,Wind,127.1
01/05/2024 16:00:00,UNKN,Unknown,60.0
01/05/2024 17:00:00,NZ_G,Geothermal,43.0
01/05/2024 17:00:00,NZ_H,Hydro,936.5
01/05/2024 17:00:00,NZ_T,Thermal,434.0
01/05/2024 17:00:00,NZ_W,Wind,127.1
01/05/2024 17:00:00,UNKN,Unknown,60.0
01/05/2024 17:30:00,NZ_G,Geothermal,43.0
01/05/2024 17:30:00,NZ_H,Hydro,913.8
01/05/2024 17:30:00,NZ_T,Thermal,434.0
01/05/2024 17:30:00,NZ_W,Wind,127.1
01/05/2024 17:30:00,UNKN,Unknown,60.0
02/05/2024 02:30:00,NZ_G,Geothermal,43.0
02/05/2024 02:30:00,NZ_H,Hydro,913.8
02/05/2024 02:30:00,NZ_T,Thermal,464.0
02/05/2024 02:30:00,NZ_W,Wind,127.1
02/05/2024 02:30:00,UNKN,Unknown,60.0
02/05/2024 06:38:00,NZ_G,Geothermal,43.0
02/05/2024 06:38:00,NZ_H,Hydro,913.8
02/05/2024 06:38:00,NZ_T,Thermal,464.0
02/05/2024 06:38:00,NZ_W,Wind,127.1
02/05/2024 06:38:00,UNKN,Unknown,63.0
02/05/2024 07:00:00,NZ_G,Geothermal,43.0
02/05/2024 07:00:00,NZ_H,Hydro,913.8
02/05/2024 07:00:00,NZ_T,Thermal,434.0
02/05/2024 07:00:00,NZ_W,Wind,127.1
02/05/2024 07:00:00,UNKN,Unknown,63.0
02/05/2024 08:00:00,NZ_G,Geothermal,43.0
02/05/2024 08:00:00,NZ_H,Hydro,913.8
02/05/2024 08:00:00,NZ_T,Thermal,434.0
02/05/2024 08:00:00,NZ_W,Wind,130.1
02/05/2024 08:00:00,UNKN,Unknown,63.0
02/05/2024 10:00:00,NZ_G,Geothermal,43.0
02/05/2024 10:00:00,NZ_H,Hydro,926.8
02/05/2024 10:00:00,NZ_T,Thermal,434.0
02/05/2024 10:00:00,NZ_W,Wind,130.1
02/05/2024 10:00:00,UNKN,Unknown,63.0
02/05/2024 10:30:00,NZ_G,Geothermal,43.0
02/05/2024 10:30:00,NZ_H,Hydro,963.5
02/05/2024 10:30:00,NZ_T,Thermal,434.0
02/05/2024 10:30:00,NZ_W,Wind,130.1
02/05/2024 10:30:00,UNKN,Unknown,63.0
02/05/2024 11:00:00,NZ_G,Geothermal,43.0
02/05/2024 11:00:00,NZ_H,Hydro,958.8
02/05/2024 11:00:00,NZ_T,Thermal,434.0
02/05/2024 11:00:00,NZ_W,Wind,130.1
02/05/2024 11:00:00,UNKN,Unknown,63.0
02/05/2024 11:30:00,NZ_G,Geothermal,43.0
02/05/2024 11:30:00,NZ_H,Hydro,871.8
02/05/2024 11:30:00,NZ_T,Thermal,434.0
02/05/2024 11:30:00,NZ_W,Wind,130.1
02/05/2024 11:30:00,UNKN,Unknown,63.0
02/05/2024 12:00:00,NZ_G,Geothermal,43.0
02/05/2024 12:00:00,NZ_H,Hydro,913.8
02/05/2024 12:00:00,NZ_T,Thermal,434.0
02/05/2024 12:00:00,NZ_W,Wind,130.1
02/05/2024 12:00:00,UNKN,Unknown,63.0
02/05/2024 13:00:00,NZ_G,Geothermal,43.0
02/05/2024 13:00:00,NZ_H,Hydro,916.8
02/05/2024 13:00:00,NZ_T,Thermal,434.0
02/05/2024 13:00:00,NZ_W,Wind,130.1
02/05/2024 13:00:00,UNKN,Unknown,63.0
02/05/2024 14:00:00,NZ_G,Geothermal,43.0
02/05/2024 14:00:00,NZ_H,Hydro,916.8
02/05/2024 14:00:00,NZ_T,Thermal,457.7
02/05/2024 14:00:00,NZ_W,Wind,130.1
02/05/2024 14:00:00,UNKN,Unknown,63.0
02/05/2024 14:20:00,NZ_G,Geothermal,43.0
02/05/2024 14:20:00,NZ_H,Hydro,916.8
02/05/2024 14:20:00,NZ_T,Thermal,434.0
02/05/2024 14:20:00,NZ_W,Wind,130.1
02/05/2024 14:20:00,UNKN,Unknown,63.0
02/05/2024 14:30:00,NZ_G,Geothermal,43.0
02/05/2024 14:30:00,NZ_H,Hydro,916.8
02/05/2024 14:30:00,NZ_T,Thermal,434.0
02/05/2024 14:30:00,NZ_W,Wind,130.1
02/05/2024 14:30:00,UNKN,Unknown,60.0
02/05/2024 15:00:00,NZ_G,Geothermal,43.0
02/05/2024 15:00:00,NZ_H,Hydro,953.5
02/05/2024 15:00:00,NZ_T,Thermal,434.0
02/05/2024 15:00:00,NZ_W,Wind,130.1
02/05/2024 15:00:00,UNKN,Unknown,60.0
02/05/2024 15:30:00,NZ_G,Geothermal,43.0
02/05/2024 15:30:00,NZ_H,Hydro,916.8
02/05/2024 15:30:00,NZ_T,Thermal,434.0
02/05/2024 15:30:00,NZ_W,Wind,130.1
02/05/2024 15:30:00,UNKN,Unknown,60.0
02/05/2024 16:00:00,NZ_G,Geothermal,43.0
02/05/2024 16:00:00,NZ_H,Hydro,916.8
02/05/2024 16:00:00,NZ_T,Thermal,434.0
02/05/2024 16:00:00,NZ_W,Wind,125.8
02/05/2024 16:00:00,UNKN,Unknown,60.0
02/05/2024 16:00:59,NZ_G,Geothermal,43.0
02/05/2024 16:00:59,NZ_H,Hydro,916.8
02/05/2024 16:00:59,NZ_T,Thermal,434.0
02/05/2024 16:00:59,NZ_W,Wind,125.8
02/05/2024 16:00:59,UNKN,Unknown,59.0
02/05/2024 16:30:00,NZ_G,Geothermal,43.0
02/05/2024 16:30:00,NZ_H,Hydro,907.8
02/05/2024 16:30:00,NZ_T,Thermal,434.0
02/05/2024 16:30:00,NZ_W,Wind,125.8
02/05/2024 16:30:00,UNKN,Unknown,59.0
02/05/2024 17:30:00,NZ_G,Geothermal,43.0
02/05/2024 17:30:00,NZ_H,Hydro,791.8
02/05/2024 17:30:00,NZ_T,Thermal,434.0
02/05/2024 17:30:00,NZ_W,Wind,125.8
02/05/2024 17:30:00,UNKN,Unknown,59.0
03/05/2024 00:01:00,NZ_G,Geothermal,43.0
03/05/2024 00:01:00,NZ_H,Hydro,791.8
03/05/2024 00:01:00,NZ_T,Thermal,754.0
03/05/2024 00:01:00,NZ_W,Wind,125.8
03/05/2024 00:01:00,UNKN,Unknown,59.0
03/05/2024 02:30:00,NZ_G,Geothermal,43.0
03/05/2024 02:30:00,NZ_H,Hydro,791.8
03/05/2024 02:30:00,NZ_T,Thermal,784.0
03/05/2024 02:30:00,NZ_W,Wind,125.8
03/05/2024 02:30:00,UNKN,Unknown,59.0
03/05/2024 07:00:00,NZ_G,Geothermal,43.0
03/05/2024 07:00:00,NZ_H,Hydro,791.8
03/05/2024 07:00:00,NZ_T,Thermal,754.0
03/05/2024 07:00:00,NZ_W,Wind,125.8
03/05/2024 07:00:00,UNKN,Unknown,59.0
03/05/2024 09:00:00,NZ_G,Geothermal,43.0
03/05/2024 09:00:00,NZ_H,Hydro,818.3
03/05/2024 09:00:00,NZ_T,Thermal,754.0
03/05/2024 09:00:00,NZ_W,Wind,125.8
03/05/2024 09:00:00,UNKN,Unknown,64.0
03/05/2024 12:00:00,NZ_G,Geothermal,43.0
03/05/2024 12:00:00,NZ_H,Hydro,787.3
03/05/2024 12:00:00,NZ_T,Thermal,754.0
03/05/2024 12:00:00,NZ_W,Wind,125.8
03/05/2024 12:00:00,UNKN,Unknown,64.0
03/05/2024 16:00:00,NZ_G,Geothermal,43.0
03/05/2024 16:00:00,NZ_H,Hydro,757.8
03/05/2024 16:00:00,NZ_T,Thermal,754.0
03/05/2024 16:00:00,NZ_W,Wind,125.8
03/05/2024 16:00:00,UNKN,Unknown,59.0
03/05/2024 17:00:00,NZ_G,Geothermal,43.0
03/05/2024 17:00:00,NZ_H,Hydro,765.8
03/05/2024 17:00:00,NZ_T,Thermal,754.0
03/05/2024 17:00:00,NZ_W,Wind,125.8
03/05/2024 17:00:00,UNKN,Unknown,59.0
03/05/2024 19:00:00,NZ_G,Geothermal,43.0
03/05/2024 19:00:00,NZ_H,Hydro,757.8
03/05/2024 19:00:00,NZ_T,Thermal,754.0
03/05/2024 19:00:00,NZ_W,Wind,125.8
03/05/2024 19:00:00,UNKN,Unknown,59.0
04/05/2024 05:56:00,NZ_G,Geothermal,43.0
04/05/2024 05:56:00,NZ_H,Hydro,767.8
04/05/2024 05:56:00,NZ_T,Thermal,754.0
04/05/2024 05:56:00,NZ_W,Wind,125.8
04/05/2024 05:56:00,UNKN,Unknown,59.0
04/05/2024 10:00:00,NZ_G,Geothermal,43.0
04/05/2024 10:00:00,NZ_H,Hydro,897.8
04/05/2024 10:00:00,NZ_T,Thermal,754.0
04/05/2024 10:00:00,NZ_W,Wind,125.8
04/05/2024 10:00:00,UNKN,Unknown,59.0
04/05/2024 11:25:00,NZ_G,Geothermal,43.0
04/05/2024 11:25:00,NZ_H,Hydro,887.8
04/05/2024 11:25:00,NZ_T,Thermal,754.0
04/05/2024 11:25:00,NZ_W,Wind,125.8
04/05/2024 11:25:00,UNKN,Unknown,59.0
04/05/2024 11:30:00,NZ_G,Geothermal,43.0
04/05/2024 11:30:00,NZ_H,Hydro,887.8
04/05/2024 11:30:00,NZ_T,Thermal,854.0
04/05/2024 11:30:00,NZ_W,Wind,125.8
04/05/2024 11:30:00,UNKN,Unknown,59.0
04/05/2024 15:00:00,NZ_G,Geothermal,43.0
04/05/2024 15:00:00,NZ_H,Hydro,757.8
04/05/2024 15:00:00,NZ_T,Thermal,854.0
04/05/2024 15:00:00,NZ_W,Wind,125.8
04/05/2024 15:00:00,UNKN,Unknown,59.0
04/05/2024 16:45:00,NZ_G,Geothermal,43.0
04/05/2024 16:45:00,NZ_H,Hydro,767.8
04/05/2024 16:45:00,NZ_T,Thermal,854.0
04/05/2024 16:45:00,NZ_W,Wind,125.8
04/05/2024 16:45:00,UNKN,Unknown,59.0
04/05/2024 18:00:00,NZ_G,Geothermal,43.0
04/05/2024 18:00:00,NZ_H,Hydro,767.8
04/05/2024 18:00:00,NZ_T,Thermal,754.0
04/05/2024 18:00:00,NZ_W,Wind,125.8
04/05/2024 18:00:00,UNKN,Unknown,59.0
04/05/2024 19:02:00,NZ_G,Geothermal,43.0
04/05/2024 19:02:00,NZ_H,Hydro,757.8
04/05/2024 19:02:00,NZ_T,Thermal,754.0
04/05/2024 19:02:00,NZ_W,Wind,125.8
04/05/2024 19:02:00,UNKN,Unknown,59.0
05/05/2024 03:03:00,NZ_G,Geothermal,43.0
05/05/2024 03:03:00,NZ_H,Hydro,767.8
05/05/2024 03:03:00,NZ_T,Thermal,754.0
05/05/2024 03:03:00,NZ_W,Wind,125.8
05/05/2024 03:03:00,UNKN,Unknown,59.0
05/05/2024 04:30:00,NZ_G,Geothermal,89.0
05/05/2024 04:30:00,NZ_H,Hydro,767.8
05/05/2024 04:30:00,NZ_T,Thermal,754.0
05/05/2024 04:30:00,NZ_W,Wind,125.8
05/05/2024 04:30:00,UNKN,Unknown,59.0
05/05/2024 05:00:00,NZ_G,Geothermal,149.0
05/05/2024 05:00:00,NZ_H,Hydro,767.8
05/05/2024 05:00:00,NZ_T,Thermal,754.0
05/05/2024 05:00:00,NZ_W,Wind,125.8
05/05/2024 05:00:00,UNKN,Unknown,59.0
05/05/2024 09:07:00,NZ_G,Geothermal,149.0
05/05/2024 09:07:00,NZ_H,Hydro,757.8
05/05/2024 09:07:00,NZ_T,Thermal,754.0
05/05/2024 09:07:00,NZ_W,Wind,125.8
05/05/2024 09:07:00,UNKN,Unknown,59.0
05/05/2024 10:00:00,NZ_G,Geothermal,149.0
05/05/2024 10:00:00,NZ_H,Hydro,767.8
05/05/2024 10:00:00,NZ_T,Thermal,781.0
05/05/2024 10:00:00,NZ_W,Wind,125.8
05/05/2024 10:00:00,UNKN,Unknown,59.0
05/05/2024 16:00:00,NZ_G,Geothermal,149.0
05/05/2024 16:00:00,NZ_H,Hydro,757.8
05/05/2024 16:00:00,NZ_T,Thermal,781.0
05/05/2024 16:00:00,NZ_W,Wind,125.8
05/05/2024 16:00:00,UNKN,Unknown,59.0
06/05/2024 07:00:00,NZ_G,Geothermal,149.0
06/05/2024 07:00:00,NZ_H,Hydro,772.8
06/05/2024 07:00:00,NZ_T,Thermal,781.0
06/05/2024 07:00:00,NZ_W,Wind,125.8
06/05/2024 07:00:00,UNKN,Unknown,59.0
06/05/2024 07:30:00,NZ_G,Geothermal,149.0
06/05/2024 07:30:00,NZ_H,Hydro,803.8
06/05/2024 07:30:00,NZ_T,Thermal,781.0
06/05/2024 07:30:00,NZ_W,Wind,125.8
06/05/2024 07:30:00,UNKN,Unknown,59.0
06/05/2024 08:00:00,NZ_G,Geothermal,149.0
06/05/2024 08:00:00,NZ_H,Hydro,864.8
06/05/2024 08:00:00,NZ_T,Thermal,781.0
06/05/2024 08:00:00,NZ_W,Wind,125.8
06/05/2024 08:00:00,UNKN,Unknown,61.0
06/05/2024 10:00:00,NZ_G,Geothermal,186.0
06/05/2024 10:00:00,NZ_H,Hydro,864.8
06/05/2024 10:00:00,NZ_T,Thermal,831.0
06/05/2024 10:00:00,NZ_W,Wind,125.8
06/05/2024 10:00:00,UNKN,Unknown,63.0
06/05/2024 11:00:00,NZ_G,Geothermal,149.0
06/05/2024 11:00:00,NZ_H,Hydro,864.8
06/05/2024 11:00:00,NZ_T,Thermal,831.0
06/05/2024 11:00:00,NZ_W,Wind,125.8
06/05/2024 11:00:00,UNKN,Unknown,63.0
06/05/2024 11:30:00,NZ_G,Geothermal,149.0
06/05/2024 11:30:00,NZ_H,Hydro,900.0
06/05/2024 11:30:00,NZ_T,Thermal,831.0
